access_id,student_id,course_id,content_type,content_id,timestamp,time_spent_minutes
A07859,S1041,MATH150,quiz,MATH150-Q0902,2025-04-01 23:23:22,70
A07860,S1003,DS200,quiz,DS200-Q0102,2025-03-17 18:36:59,61
A07861,S1014,CS101,video,CS101-V0103,2025-03-27 10:39:36,72
A07862,S1027,DS400,assignment,DS400-A0505,2025-03-08 07:36:42,27
A07863,S1045,CS101,quiz,CS101-Q0505,2025-03-18 09:54:01,71
A07864,S1005,DS200,reading,DS200-R0105,2025-03-07 18:19:45,89
A07865,S1042,CS101,reading,CS101-R0103,2025-02-07 10:25:48,10
A07866,S1036,CS101,video,CS101-V0701,2025-03-21 20:39:00,5
A07867,S1001,CS101,reading,CS101-R0903,2025-03-03 10:16:33,85
A07868,S1007,DS200,assignment,DS200-A0403,2025-03-23 00:46:29,14
A07869,S1001,DS400,reading,DS400-R0602,2025-03-04 18:40:47,42
A07870,S1016,DS400,quiz,DS400-Q0303,2025-04-24 14:37:14,47
A07871,S1028,CS101,reading,CS101-R0501,2025-02-16 22:57:17,85
A07872,S1046,DS400,discussion,DS400-D0801,2025-02-07 22:56:23,8
A07873,S1040,DS200,assignment,DS200-A0301,2025-03-06 05:38:00,19
A07874,S1038,MATH150,lecture,MATH150-L0804,2025-02-12 12:17:16,15
A07875,S1007,MATH150,discussion,MATH150-D0402,2025-02-26 04:37:19,5
A07876,S1039,CS301,assignment,CS301-A0602,2025-04-08 13:54:11,53
A07877,S1005,DS200,lecture,DS200-L0704,2025-04-12 05:29:22,73
A07878,S1020,DS400,lecture,DS400-L0101,2025-02-09 08:23:11,9
A07879,S1011,DS200,video,DS200-V0101,2025-03-14 15:03:04,59
A07880,S1038,CS301,reading,CS301-R0604,2025-04-06 00:47:24,60
A07881,S1016,DS200,video,DS200-V0902,2025-03-11 13:34:06,65
A07882,S1020,CS101,reading,CS101-R0403,2025-03-01 04:59:12,51
A07883,S1011,DS200,discussion,DS200-D0104,2025-02-27 11:42:54,85
A07884,S1039,CS101,reading,CS101-R0405,2025-04-08 07:17:30,74
A07885,S1050,CS101,reading,CS101-R1003,2025-02-02 14:11:16,79
A07886,S1049,MATH150,video,MATH150-V0901,2025-03-16 04:51:47,70
A07887,S1015,CS301,video,CS301-V0604,2025-03-21 14:59:14,23
A07888,S1006,CS101,assignment,CS101-A0904,2025-02-19 20:03:54,60
A07889,S1019,CS101,lecture,CS101-L0605,2025-02-09 14:19:54,45
A07890,S1048,CS301,discussion,CS301-D0901,2025-03-10 02:22:19,44
A07891,S1022,CS101,discussion,CS101-D0505,2025-03-08 13:28:05,48
A07892,S1011,DS400,quiz,DS400-Q0502,2025-04-03 17:45:11,41
A07893,S1009,DS200,lecture,DS200-L0802,2025-02-14 07:41:17,71
A07894,S1020,DS200,reading,DS200-R0904,2025-05-02 19:05:21,83
A07895,S1043,DS200,discussion,DS200-D0901,2025-04-07 06:11:15,21
A07896,S1002,DS200,discussion,DS200-D0204,2025-02-18 14:29:54,50
A07897,S1021,CS101,assignment,CS101-A0403,2025-02-16 00:13:12,5
A07898,S1020,MATH150,quiz,MATH150-Q0901,2025-02-25 14:00:40,14
A07899,S1019,MATH150,quiz,MATH150-Q0303,2025-02-23 22:11:19,8
A07900,S1014,CS101,video,CS101-V0501,2025-02-23 04:38:36,3
A07901,S1001,CS101,lecture,CS101-L0401,2025-03-01 05:18:49,55
A07902,S1020,MATH150,video,MATH150-V0203,2025-02-25 23:35:09,60
A07903,S1042,CS301,discussion,CS301-D0103,2025-03-06 11:26:09,85
A07904,S1040,DS200,assignment,DS200-A0304,2025-03-19 22:01:27,4
A07905,S1043,DS200,quiz,DS200-Q0103,2025-03-28 13:39:25,60
A07906,S1026,DS400,assignment,DS400-A0805,2025-03-30 13:03:33,67
A07907,S1029,DS200,reading,DS200-R0705,2025-03-16 04:57:40,83
A07908,S1050,MATH150,lecture,MATH150-L0202,2025-03-07 15:02:04,2
A07909,S1029,CS301,reading,CS301-R1005,2025-03-10 19:07:01,58
A07910,S1011,CS301,assignment,CS301-A0702,2025-02-23 00:21:27,73
A07911,S1027,DS400,lecture,DS400-L0104,2025-02-12 20:39:35,14
A07912,S1040,MATH150,quiz,MATH150-Q0601,2025-04-06 18:33:19,46
A07913,S1041,DS200,video,DS200-V0101,2025-02-08 06:49:57,19
A07914,S1031,CS101,assignment,CS101-A0502,2025-02-14 08:33:14,90
A07915,S1024,DS400,assignment,DS400-A0402,2025-04-05 21:04:47,18
A07916,S1014,DS400,lecture,DS400-L0502,2025-02-22 11:22:37,15
A07917,S1027,CS101,quiz,CS101-Q0705,2025-04-28 06:46:54,86
A07918,S1031,MATH150,assignment,MATH150-A0504,2025-03-30 09:35:04,63
A07919,S1003,CS301,lecture,CS301-L0205,2025-03-25 01:02:49,75
A07920,S1022,CS101,lecture,CS101-L0203,2025-03-21 20:14:01,70
A07921,S1030,DS200,video,DS200-V1001,2025-05-01 13:32:41,26
A07922,S1032,CS101,reading,CS101-R0605,2025-03-12 18:30:28,2
A07923,S1012,CS301,reading,CS301-R0302,2025-03-13 00:27:56,23
A07924,S1047,MATH150,reading,MATH150-R0905,2025-04-12 21:42:12,37
A07925,S1046,CS301,assignment,CS301-A1002,2025-03-17 04:08:03,9
A07926,S1018,CS301,assignment,CS301-A0904,2025-03-07 12:05:15,4
A07927,S1034,CS101,reading,CS101-R0801,2025-02-08 10:12:33,64
A07928,S1034,MATH150,assignment,MATH150-A0503,2025-02-06 15:17:42,8
A07929,S1010,CS301,reading,CS301-R0905,2025-02-26 16:15:28,22
A07930,S1018,MATH150,video,MATH150-V0805,2025-04-23 01:04:53,27
A07931,S1026,CS301,quiz,CS301-Q0103,2025-03-03 22:14:55,69
A07932,S1049,CS301,assignment,CS301-A0801,2025-02-13 11:26:53,69
A07933,S1034,CS101,quiz,CS101-Q0205,2025-02-18 06:14:55,63
A07934,S1046,CS301,assignment,CS301-A0403,2025-04-22 20:07:15,58
A07935,S1030,MATH150,discussion,MATH150-D0704,2025-03-24 03:40:26,38
A07936,S1024,DS200,quiz,DS200-Q0402,2025-04-05 05:24:13,82
A07937,S1041,CS101,assignment,CS101-A0905,2025-02-12 00:33:18,41
A07938,S1027,CS301,reading,CS301-R0501,2025-04-22 10:25:27,28
A07939,S1022,MATH150,assignment,MATH150-A0603,2025-04-07 03:12:29,57
A07940,S1039,CS301,assignment,CS301-A0104,2025-04-01 05:39:19,8
A07941,S1031,CS301,assignment,CS301-A0103,2025-04-04 03:03:30,82
A07942,S1024,MATH150,video,MATH150-V0101,2025-02-08 18:55:04,63
A07943,S1013,CS101,reading,CS101-R0202,2025-03-19 13:52:01,23
A07944,S1023,DS400,video,DS400-V0202,2025-03-29 16:04:22,81
A07945,S1036,MATH150,quiz,MATH150-Q0802,2025-02-26 22:53:04,7
A07946,S1024,MATH150,reading,MATH150-R0303,2025-04-25 12:31:30,14
A07947,S1032,CS301,reading,CS301-R0903,2025-03-15 17:23:29,42
A07948,S1010,CS301,reading,CS301-R0303,2025-02-22 20:18:12,57
A07949,S1020,DS200,discussion,DS200-D0302,2025-02-04 04:04:58,24
A07950,S1009,CS101,reading,CS101-R0201,2025-03-14 11:50:31,38
A07951,S1037,CS301,lecture,CS301-L0802,2025-03-10 09:02:55,44
A07952,S1011,CS101,assignment,CS101-A0203,2025-03-23 17:34:44,60
A07953,S1027,CS101,discussion,CS101-D0704,2025-02-24 09:13:40,57
A07954,S1011,MATH150,lecture,MATH150-L0105,2025-02-25 00:57:28,21
A07955,S1008,DS400,reading,DS400-R0705,2025-02-20 19:36:21,23
A07956,S1004,MATH150,assignment,MATH150-A0104,2025-04-13 13:57:37,45
A07957,S1003,CS301,discussion,CS301-D0701,2025-04-08 05:11:28,43
A07958,S1035,DS400,reading,DS400-R0503,2025-02-14 03:56:19,28
A07959,S1026,MATH150,discussion,MATH150-D0501,2025-02-11 22:03:34,4
A07960,S1003,DS200,lecture,DS200-L0905,2025-03-10 07:25:54,63
A07961,S1026,CS101,reading,CS101-R0104,2025-02-15 19:57:48,32
A07962,S1012,CS101,reading,CS101-R0204,2025-03-04 11:02:04,16
A07963,S1039,CS301,quiz,CS301-Q1002,2025-04-29 08:06:47,74
A07964,S1027,CS101,reading,CS101-R0904,2025-03-08 04:58:46,30
A07965,S1006,MATH150,assignment,MATH150-A0403,2025-04-30 03:20:11,23
A07966,S1012,CS101,quiz,CS101-Q0103,2025-02-22 22:32:42,11
A07967,S1044,CS101,quiz,CS101-Q0802,2025-02-17 23:39:44,19
A07968,S1036,CS301,reading,CS301-R1005,2025-04-27 09:02:45,43
A07969,S1033,DS400,video,DS400-V0704,2025-03-02 07:47:54,22
A07970,S1035,CS301,lecture,CS301-L0204,2025-04-17 23:54:01,51
A07971,S1045,CS301,assignment,CS301-A0904,2025-02-22 14:14:28,65
A07972,S1049,DS400,lecture,DS400-L0201,2025-02-08 01:27:01,27
A07973,S1003,MATH150,video,MATH150-V1002,2025-02-22 01:18:58,68
A07974,S1015,MATH150,video,MATH150-V0302,2025-03-19 01:31:10,64
A07975,S1022,CS101,reading,CS101-R0505,2025-04-20 17:27:39,4
A07976,S1026,DS200,assignment,DS200-A0303,2025-02-28 22:14:36,71
A07977,S1044,DS400,quiz,DS400-Q0903,2025-03-13 15:44:22,5
A07978,S1018,CS101,assignment,CS101-A0304,2025-02-12 01:11:50,51
A07979,S1047,MATH150,reading,MATH150-R0502,2025-03-19 05:18:28,75
A07980,S1016,DS200,assignment,DS200-A1005,2025-03-19 09:22:31,8
A07981,S1009,CS101,reading,CS101-R0701,2025-04-14 20:11:42,50
A07982,S1040,CS101,reading,CS101-R0804,2025-02-08 22:42:09,7
A07983,S1010,DS400,quiz,DS400-Q0603,2025-03-02 09:25:19,11
A07984,S1038,CS101,reading,CS101-R0404,2025-03-19 00:15:51,5
A07985,S1011,DS400,assignment,DS400-A0704,2025-05-02 15:28:19,5
A07986,S1022,CS101,video,CS101-V0604,2025-04-18 10:59:56,22
A07987,S1016,CS301,video,CS301-V0504,2025-04-07 16:25:31,35
A07988,S1050,MATH150,quiz,MATH150-Q0103,2025-03-26 00:54:28,46
A07989,S1006,CS101,discussion,CS101-D1001,2025-05-01 08:40:16,52
A07990,S1021,CS301,assignment,CS301-A0402,2025-04-26 12:18:02,24
A07991,S1044,CS301,quiz,CS301-Q1001,2025-04-16 17:02:49,15
A07992,S1005,CS301,discussion,CS301-D0601,2025-02-19 07:40:12,45
A07993,S1039,DS200,assignment,DS200-A0802,2025-04-20 04:56:32,75
A07994,S1005,CS301,discussion,CS301-D0502,2025-04-16 22:17:05,19
A07995,S1009,DS400,video,DS400-V0602,2025-03-26 21:51:09,33
A07996,S1005,DS400,quiz,DS400-Q0604,2025-03-11 18:18:08,12
A07997,S1032,CS301,reading,CS301-R0802,2025-02-17 09:27:57,86
A07998,S1017,MATH150,discussion,MATH150-D0902,2025-03-16 04:52:24,56
A07999,S1001,CS301,discussion,CS301-D0902,2025-02-24 16:16:54,85
A08000,S1019,CS101,discussion,CS101-D0402,2025-03-19 16:32:32,66
A08001,S1014,CS301,assignment,CS301-A0203,2025-04-23 18:25:51,82
A08002,S1037,DS200,quiz,DS200-Q0705,2025-03-13 06:32:13,49
A08003,S1042,DS400,lecture,DS400-L0901,2025-03-20 14:30:16,76
A08004,S1024,CS301,reading,CS301-R0401,2025-02-04 07:44:55,7
A08005,S1012,DS200,quiz,DS200-Q0601,2025-04-02 16:06:25,26
A08006,S1045,CS301,assignment,CS301-A0103,2025-03-19 12:53:43,1
A08007,S1040,DS200,discussion,DS200-D0102,2025-04-29 17:55:17,29
A08008,S1029,CS101,reading,CS101-R0301,2025-02-22 20:03:19,61
A08009,S1019,CS301,video,CS301-V0805,2025-02-23 23:26:02,75
A08010,S1012,DS200,assignment,DS200-A0705,2025-04-03 06:31:38,36
A08011,S1037,MATH150,reading,MATH150-R0304,2025-04-22 19:11:00,54
A08012,S1048,DS200,discussion,DS200-D0402,2025-03-12 05:51:20,74
A08013,S1033,DS200,video,DS200-V0501,2025-04-08 19:13:05,61
A08014,S1012,DS400,lecture,DS400-L1003,2025-04-02 06:19:56,65
A08015,S1007,CS301,lecture,CS301-L0901,2025-03-31 02:37:03,65
A08016,S1049,CS101,discussion,CS101-D0905,2025-04-13 03:34:26,8
A08017,S1017,CS101,discussion,CS101-D0402,2025-03-12 03:05:49,23
A08018,S1029,DS200,reading,DS200-R0503,2025-04-23 08:46:54,17
A08019,S1012,CS301,reading,CS301-R1003,2025-02-15 02:01:41,50
A08020,S1032,DS200,video,DS200-V0802,2025-02-19 20:51:59,19
A08021,S1007,MATH150,reading,MATH150-R0402,2025-03-04 22:46:47,7
A08022,S1050,CS101,quiz,CS101-Q1005,2025-02-20 02:03:28,24
A08023,S1037,CS301,reading,CS301-R0601,2025-02-10 03:47:33,86
A08024,S1026,MATH150,assignment,MATH150-A0204,2025-02-02 06:44:45,70
A08025,S1026,DS200,reading,DS200-R1003,2025-04-28 04:33:08,14
A08026,S1015,DS200,discussion,DS200-D0704,2025-04-21 20:09:37,1
A08027,S1048,MATH150,quiz,MATH150-Q0602,2025-04-05 03:30:54,74
A08028,S1026,CS301,assignment,CS301-A0504,2025-02-08 06:00:40,88
A08029,S1006,DS400,lecture,DS400-L0402,2025-04-06 19:00:13,1
A08030,S1030,DS200,video,DS200-V1001,2025-03-30 11:17:59,12
A08031,S1035,MATH150,quiz,MATH150-Q0603,2025-04-26 09:43:47,7
A08032,S1050,CS301,video,CS301-V0705,2025-04-10 08:32:00,86
A08033,S1033,MATH150,lecture,MATH150-L0704,2025-04-28 12:41:56,54
A08034,S1042,MATH150,reading,MATH150-R1005,2025-04-15 21:45:38,75
A08035,S1005,DS400,quiz,DS400-Q0705,2025-03-16 20:46:08,52
A08036,S1004,DS200,video,DS200-V0404,2025-02-28 13:06:48,40
A08037,S1037,DS400,reading,DS400-R0203,2025-02-24 15:20:31,58
A08038,S1043,CS101,assignment,CS101-A0502,2025-04-29 00:38:39,88
A08039,S1017,DS200,reading,DS200-R1001,2025-04-25 13:12:42,54
A08040,S1010,CS301,video,CS301-V0204,2025-03-19 07:15:12,61
A08041,S1049,MATH150,assignment,MATH150-A0502,2025-02-19 10:56:02,19
A08042,S1007,DS200,assignment,DS200-A0502,2025-04-05 13:32:07,14
A08043,S1046,DS400,quiz,DS400-Q0405,2025-02-10 20:48:08,86
A08044,S1047,DS400,lecture,DS400-L0403,2025-03-16 22:57:14,27
A08045,S1007,CS301,reading,CS301-R0201,2025-04-07 02:38:53,23
A08046,S1038,MATH150,discussion,MATH150-D0405,2025-03-05 14:43:22,2
A08047,S1033,DS200,video,DS200-V0304,2025-02-11 16:33:21,4
A08048,S1020,MATH150,video,MATH150-V0601,2025-02-22 23:56:29,41
A08049,S1042,CS301,assignment,CS301-A0403,2025-02-23 17:36:59,9
A08050,S1045,CS301,lecture,CS301-L1001,2025-04-29 15:41:16,49
A08051,S1015,DS200,reading,DS200-R0504,2025-04-03 20:46:49,11
A08052,S1045,MATH150,reading,MATH150-R0402,2025-04-04 21:44:53,82
A08053,S1033,DS200,reading,DS200-R0501,2025-03-20 22:30:32,53
A08054,S1035,DS400,video,DS400-V0301,2025-03-12 12:28:19,70
A08055,S1009,DS400,assignment,DS400-A1003,2025-03-06 23:29:39,71
A08056,S1045,CS101,video,CS101-V0903,2025-03-07 12:29:45,59
A08057,S1008,DS400,quiz,DS400-Q1001,2025-04-16 07:45:46,73
A08058,S1043,DS400,lecture,DS400-L0702,2025-03-09 17:06:03,38
A08059,S1039,DS400,video,DS400-V0203,2025-03-05 03:48:22,32
A08060,S1047,CS301,reading,CS301-R0202,2025-02-22 22:32:12,67
A08061,S1028,CS101,video,CS101-V0704,2025-04-10 02:10:32,38
A08062,S1025,CS101,quiz,CS101-Q0204,2025-04-23 01:43:27,2
A08063,S1021,MATH150,video,MATH150-V0404,2025-04-09 01:59:24,3
A08064,S1031,DS200,quiz,DS200-Q0801,2025-02-14 04:58:55,64
A08065,S1045,MATH150,quiz,MATH150-Q0104,2025-04-01 15:47:03,48
A08066,S1016,CS101,video,CS101-V0204,2025-04-19 12:26:31,68
A08067,S1050,DS400,reading,DS400-R0104,2025-04-03 05:48:31,58
A08068,S1009,DS400,quiz,DS400-Q0802,2025-04-25 19:00:03,7
A08069,S1018,CS101,discussion,CS101-D0702,2025-04-02 08:59:09,26
A08070,S1005,DS400,lecture,DS400-L0704,2025-03-27 11:04:17,81
A08071,S1029,MATH150,assignment,MATH150-A0904,2025-04-09 21:19:20,34
A08072,S1032,MATH150,lecture,MATH150-L0205,2025-04-22 13:13:03,19
A08073,S1041,MATH150,reading,MATH150-R0401,2025-03-17 20:36:40,43
A08074,S1021,CS101,reading,CS101-R0701,2025-03-16 01:16:56,15
A08075,S1019,DS200,discussion,DS200-D0501,2025-02-23 21:09:42,78
A08076,S1030,DS200,quiz,DS200-Q0803,2025-03-01 04:29:56,45
A08077,S1029,CS301,discussion,CS301-D0105,2025-03-02 10:37:49,12
A08078,S1017,DS200,reading,DS200-R0105,2025-03-08 02:37:21,51
A08079,S1013,CS301,assignment,CS301-A0102,2025-03-23 08:02:11,43
A08080,S1042,MATH150,video,MATH150-V0905,2025-02-19 22:26:18,25
A08081,S1008,DS200,video,DS200-V1005,2025-03-15 09:04:23,63
A08082,S1033,DS200,reading,DS200-R0403,2025-03-25 21:23:12,90
A08083,S1044,MATH150,discussion,MATH150-D1001,2025-04-27 11:33:05,78
A08084,S1030,CS301,quiz,CS301-Q0405,2025-03-09 00:22:55,66
A08085,S1026,DS400,video,DS400-V0303,2025-04-12 01:27:48,83
A08086,S1045,MATH150,video,MATH150-V0804,2025-02-20 21:59:01,54
A08087,S1026,DS200,discussion,DS200-D0801,2025-02-09 07:56:44,60
A08088,S1008,CS301,reading,CS301-R0403,2025-03-31 19:57:49,43
A08089,S1023,DS200,discussion,DS200-D0503,2025-04-21 04:52:45,7
A08090,S1028,DS400,discussion,DS400-D1003,2025-03-22 15:57:30,85
A08091,S1009,DS400,reading,DS400-R0904,2025-02-24 17:36:52,8
A08092,S1039,DS400,assignment,DS400-A0802,2025-03-24 09:48:01,43
A08093,S1021,MATH150,lecture,MATH150-L0805,2025-02-21 17:09:17,90
A08094,S1050,DS400,reading,DS400-R0401,2025-03-04 04:28:42,73
A08095,S1046,CS101,reading,CS101-R0301,2025-03-08 10:59:07,33
A08096,S1020,CS101,discussion,CS101-D0704,2025-04-24 16:24:21,50
A08097,S1010,MATH150,video,MATH150-V0903,2025-03-21 21:28:54,34
A08098,S1003,MATH150,lecture,MATH150-L0602,2025-04-15 03:57:33,86
A08099,S1045,CS301,assignment,CS301-A0801,2025-02-21 09:25:45,48
A08100,S1017,CS301,quiz,CS301-Q0702,2025-02-06 17:24:56,58
A08101,S1043,CS301,discussion,CS301-D1004,2025-03-04 23:40:41,10
A08102,S1043,CS101,discussion,CS101-D0104,2025-04-11 05:20:53,84
A08103,S1023,CS101,discussion,CS101-D0501,2025-03-21 05:16:08,22
A08104,S1015,MATH150,quiz,MATH150-Q0203,2025-04-13 09:32:12,6
A08105,S1018,CS101,assignment,CS101-A0204,2025-02-06 17:08:07,66
A08106,S1010,DS400,video,DS400-V0301,2025-03-30 21:59:01,19
A08107,S1021,CS101,assignment,CS101-A0405,2025-02-04 15:03:20,1
A08108,S1012,DS400,assignment,DS400-A0601,2025-02-08 02:06:53,12
A08109,S1020,CS301,reading,CS301-R0802,2025-04-02 18:24:29,74
A08110,S1004,MATH150,reading,MATH150-R0602,2025-02-25 05:39:08,62
A08111,S1033,DS200,assignment,DS200-A1001,2025-02-26 09:11:13,79
A08112,S1032,MATH150,quiz,MATH150-Q0503,2025-03-10 10:48:05,70
A08113,S1019,MATH150,video,MATH150-V0702,2025-02-20 20:39:38,27
A08114,S1016,DS400,discussion,DS400-D0504,2025-03-07 03:21:25,9
A08115,S1037,CS101,video,CS101-V0505,2025-02-21 06:33:49,7
A08116,S1036,DS200,reading,DS200-R0202,2025-02-05 20:47:41,16
A08117,S1028,CS101,quiz,CS101-Q0503,2025-04-20 23:38:52,75
A08118,S1003,DS200,reading,DS200-R1002,2025-04-27 18:29:06,38
A08119,S1008,CS301,assignment,CS301-A0802,2025-02-21 16:01:26,37
A08120,S1046,DS200,assignment,DS200-A0104,2025-02-12 15:38:44,71
A08121,S1047,DS200,lecture,DS200-L0902,2025-02-10 19:21:09,50
A08122,S1043,CS101,quiz,CS101-Q0405,2025-02-17 21:18:54,29
A08123,S1005,DS400,quiz,DS400-Q0805,2025-02-12 21:22:45,87
A08124,S1006,CS101,discussion,CS101-D0102,2025-05-02 17:21:37,31
A08125,S1035,DS400,video,DS400-V0705,2025-04-08 21:15:50,62
A08126,S1001,DS200,assignment,DS200-A0604,2025-04-01 22:00:54,41
A08127,S1016,MATH150,quiz,MATH150-Q0503,2025-04-06 21:20:11,9
A08128,S1005,DS400,assignment,DS400-A0403,2025-03-02 05:17:25,58
A08129,S1045,DS200,discussion,DS200-D0702,2025-03-31 07:59:51,73
A08130,S1045,CS301,video,CS301-V0501,2025-04-07 07:08:15,21
A08131,S1015,DS400,assignment,DS400-A0505,2025-02-15 20:12:57,8
A08132,S1015,CS101,quiz,CS101-Q0605,2025-02-09 04:23:40,34
A08133,S1021,CS101,discussion,CS101-D0105,2025-04-05 06:31:47,4
A08134,S1042,DS200,discussion,DS200-D0604,2025-02-15 07:30:48,67
A08135,S1025,DS400,video,DS400-V1003,2025-02-24 17:48:38,74
A08136,S1041,CS101,lecture,CS101-L0704,2025-02-23 20:39:46,29
A08137,S1014,DS400,video,DS400-V0804,2025-03-04 22:29:16,28
A08138,S1049,MATH150,discussion,MATH150-D0102,2025-04-10 01:59:32,39
A08139,S1037,CS301,quiz,CS301-Q0905,2025-03-29 16:22:32,22
A08140,S1016,DS400,reading,DS400-R0903,2025-04-13 05:15:29,43
A08141,S1048,DS200,lecture,DS200-L0201,2025-04-08 21:39:53,15
A08142,S1041,MATH150,assignment,MATH150-A0503,2025-04-17 23:59:28,40
A08143,S1036,MATH150,quiz,MATH150-Q1002,2025-02-02 06:02:41,58
A08144,S1018,CS101,reading,CS101-R0205,2025-04-25 22:20:14,60
A08145,S1001,DS200,assignment,DS200-A0302,2025-02-11 20:11:02,84
A08146,S1029,CS301,reading,CS301-R1005,2025-02-07 04:16:20,18
A08147,S1023,MATH150,assignment,MATH150-A1005,2025-02-25 06:44:05,74
A08148,S1005,CS101,video,CS101-V0301,2025-04-09 23:23:26,36
A08149,S1007,CS101,video,CS101-V0802,2025-03-23 05:06:56,9
A08150,S1004,DS200,discussion,DS200-D0802,2025-03-31 16:23:58,44
A08151,S1029,MATH150,reading,MATH150-R0202,2025-03-15 17:58:12,28
A08152,S1030,CS101,assignment,CS101-A0104,2025-04-16 21:59:20,78
A08153,S1028,DS200,video,DS200-V0102,2025-02-17 05:55:58,45
A08154,S1007,CS301,quiz,CS301-Q0704,2025-04-24 00:12:43,69
A08155,S1040,DS400,video,DS400-V0202,2025-03-21 08:36:55,37
A08156,S1027,DS200,lecture,DS200-L0402,2025-03-03 06:43:18,47
A08157,S1037,MATH150,discussion,MATH150-D0305,2025-03-09 13:19:26,51
A08158,S1023,CS301,video,CS301-V0205,2025-02-18 11:36:42,77
A08159,S1047,MATH150,discussion,MATH150-D0105,2025-04-29 21:10:30,73
A08160,S1020,MATH150,lecture,MATH150-L0504,2025-03-09 06:13:28,27
A08161,S1049,CS301,quiz,CS301-Q0404,2025-04-16 17:49:11,72
A08162,S1046,DS200,reading,DS200-R0703,2025-04-17 14:20:06,66
A08163,S1023,DS400,quiz,DS400-Q0504,2025-03-16 07:08:04,54
A08164,S1038,MATH150,assignment,MATH150-A0604,2025-03-21 01:37:19,1
A08165,S1021,CS101,discussion,CS101-D0703,2025-04-23 14:47:45,7
A08166,S1026,CS301,discussion,CS301-D1004,2025-05-02 12:33:33,36
A08167,S1022,CS101,lecture,CS101-L0605,2025-04-05 02:56:33,1
A08168,S1021,DS400,video,DS400-V0604,2025-03-22 17:11:08,59
A08169,S1001,MATH150,video,MATH150-V0703,2025-03-10 13:30:20,79
A08170,S1032,DS400,reading,DS400-R0105,2025-02-06 10:41:56,39
A08171,S1045,CS301,quiz,CS301-Q0104,2025-02-23 06:25:46,65
A08172,S1046,DS200,discussion,DS200-D0601,2025-04-12 09:23:12,38
A08173,S1007,CS301,video,CS301-V0803,2025-02-01 21:03:40,81
A08174,S1041,DS200,lecture,DS200-L1002,2025-02-19 09:33:23,43
A08175,S1012,CS101,video,CS101-V0405,2025-02-03 02:04:05,23
A08176,S1038,MATH150,reading,MATH150-R0702,2025-04-30 01:29:03,64
A08177,S1025,DS200,reading,DS200-R0203,2025-03-23 12:47:42,60
A08178,S1017,DS400,quiz,DS400-Q0203,2025-04-07 23:00:14,13
A08179,S1009,DS400,reading,DS400-R0503,2025-04-16 01:23:19,72
A08180,S1039,DS200,assignment,DS200-A0903,2025-02-23 13:57:38,81
A08181,S1015,MATH150,discussion,MATH150-D0505,2025-04-02 00:14:38,81
A08182,S1039,DS400,lecture,DS400-L0705,2025-03-07 14:32:17,29
A08183,S1023,DS400,assignment,DS400-A0602,2025-02-14 19:56:02,71
A08184,S1046,CS301,assignment,CS301-A0601,2025-02-14 11:15:49,1
A08185,S1037,CS101,lecture,CS101-L0901,2025-03-22 01:56:47,86
A08186,S1020,DS400,quiz,DS400-Q0401,2025-02-13 18:22:19,11
A08187,S1019,DS400,quiz,DS400-Q0402,2025-03-15 00:03:23,4
A08188,S1037,DS400,discussion,DS400-D0201,2025-03-04 09:47:03,86
A08189,S1001,MATH150,assignment,MATH150-A0605,2025-04-15 21:01:06,50
A08190,S1041,CS101,discussion,CS101-D0803,2025-02-07 20:27:18,4
A08191,S1046,MATH150,discussion,MATH150-D0803,2025-04-18 06:24:01,67
A08192,S1014,MATH150,assignment,MATH150-A0503,2025-04-01 04:01:51,35
A08193,S1011,CS101,lecture,CS101-L0502,2025-02-03 11:49:44,87
A08194,S1033,MATH150,lecture,MATH150-L0902,2025-03-26 19:40:03,81
A08195,S1027,MATH150,reading,MATH150-R1001,2025-04-23 18:19:39,60
A08196,S1036,CS301,video,CS301-V0603,2025-02-05 06:05:01,48
A08197,S1020,CS101,reading,CS101-R0205,2025-02-06 13:08:18,74
A08198,S1014,CS301,reading,CS301-R0804,2025-02-02 02:06:55,57
A08199,S1038,CS301,assignment,CS301-A0104,2025-02-10 20:52:35,86
A08200,S1028,DS400,reading,DS400-R0202,2025-04-16 16:52:38,47
A08201,S1007,DS200,discussion,DS200-D0505,2025-02-21 18:33:46,49
A08202,S1039,MATH150,reading,MATH150-R1003,2025-03-26 02:46:43,21
A08203,S1032,CS301,assignment,CS301-A0104,2025-03-30 11:28:30,80
A08204,S1009,DS200,quiz,DS200-Q1001,2025-04-22 13:07:15,48
A08205,S1025,DS400,assignment,DS400-A0505,2025-02-04 15:37:22,56
A08206,S1002,DS400,assignment,DS400-A0304,2025-03-15 02:35:19,16
A08207,S1002,CS101,video,CS101-V0403,2025-04-21 22:16:44,10
A08208,S1043,DS200,lecture,DS200-L1003,2025-03-09 08:27:42,76
A08209,S1046,CS301,discussion,CS301-D0203,2025-04-18 17:03:31,61
A08210,S1014,MATH150,discussion,MATH150-D0502,2025-03-28 11:34:25,45
A08211,S1041,CS301,video,CS301-V0404,2025-03-08 16:20:56,73
A08212,S1033,MATH150,discussion,MATH150-D0202,2025-04-13 23:30:24,70
A08213,S1048,CS301,assignment,CS301-A0904,2025-04-27 09:49:14,1
A08214,S1008,DS400,discussion,DS400-D0201,2025-02-13 12:30:48,30
A08215,S1015,CS301,discussion,CS301-D0602,2025-02-22 02:40:46,26
